Name	Chr	Start	Stop	Up	Down	size
chrXV: 548560-548792	chrXV	548560.0	548792.0	YOR118W	YOR119C	232.0
chrXV: 550246-551114	chrXV	550246.0	551114.0	YOR119C	YOR120W	868.0
chrXV: 552052-552298	chrXV	552052.0	552298.0	YOR120W	YOR122C	246.0
chrXV: 552887-553176	chrXV	552887.0	553176.0	YOR122C	YOR123C	289.0
chrXV: 554570-554824	chrXV	554570.0	554824.0	YOR123C	YOR124C	254.0
chrXV: 558642-559030	chrXV	558642.0	559030.0	YOR124C	YOR125C	388.0
chrXV: 559731-559961	chrXV	559731.0	559961.0	YOR125C	YOR126C	230.0
chrXV: 560677-561170	chrXV	560677.0	561170.0	YOR126C	YOR127W	493.0
chrXV: 564193-564476	chrXV	564193.0	564476.0	YOR127W	YOR128C	283.0
chrXV: 566191-566877	chrXV	566191.0	566877.0	YOR128C	YOR129C	686.0
chrXV: 569558-569929	chrXV	569558.0	569929.0	YOR129C	YOR130C	371.0
chrXV: 570807-573175	chrXV	570807.0	573175.0	YOR130C	YOR132W	2368.0
chrXV: 574830-575098	chrXV	574830.0	575098.0	YOR132W	YOR133W	268.0
chrXV: 577626-578564	chrXV	577626.0	578564.0	YOR133W	YOR134W	938.0
chrXV: 579793-580250	chrXV	579793.0	580250.0	YOR134W	YOR136W	457.0
chrXV: 581359-581813	chrXV	581359.0	581813.0	YOR136W	YOR137C	454.0
chrXV: 583681-584309	chrXV	583681.0	584309.0	YOR137C	YOR138C	628.0
chrXV: 586324-586981	chrXV	586324.0	586981.0	YOR138C	YOR140W	657.0
chrXV: 589281-589942	chrXV	589281.0	589942.0	YOR140W	YOR141C	661.0
chrXV: 592587-593057	chrXV	592587.0	593057.0	YOR141C	YOR142W	470.0
chrXV: 602342-602717	chrXV	602342.0	602717.0	YOR143C	YOR144C	375.0
chrXV: 605092-605347	chrXV	605092.0	605347.0	YOR144C	YOR145C	255.0
chrXV: 606171-606607	chrXV	606171.0	606607.0	YOR145C	YOR147W	436.0
chrXV: 608475-608640	chrXV	608475.0	608640.0	YOR147W	YOR148C	165.0
chrXV: 609197-609838	chrXV	609197.0	609838.0	YOR148C	YOR149C	641.0
chrXV: 611388-611999	chrXV	611388.0	611999.0	YOR149C	YOR150W	611.0
chrXV: 612490-612997	chrXV	612490.0	612997.0	YOR150W	YOR151C	507.0
chrXV: 616671-619840	chrXV	616671.0	619840.0	YOR151C	YOR153W	3169.0
chrXV: 624375-626628	chrXV	624375.0	626628.0	YOR153W	YOR155C	2253.0
chrXV: 627980-628360	chrXV	627980.0	628360.0	YOR155C	YOR156C	380.0
chrXV: 630540-630966	chrXV	630540.0	630966.0	YOR156C	YOR157C	426.0
chrXV: 631751-632164	chrXV	631751.0	632164.0	YOR157C	YOR158W	413.0
chrXV: 633120-633282	chrXV	633120.0	633282.0	YOR158W	YOR159C	162.0
chrXV: 633566-633839	chrXV	633566.0	633839.0	YOR159C	YOR160W	273.0
chrXV: 636757-636939	chrXV	636757.0	636939.0	YOR160W	YOR161C	182.0
chrXV: 638558-639560	chrXV	638558.0	639560.0	YOR161C	YOR162C	1002.0
chrXV: 641992-642741	chrXV	641992.0	642741.0	YOR162C	YOR163W	749.0
chrXV: 643307-643394	chrXV	643307.0	643394.0	YOR163W	YOR164C	87.0
chrXV: 644332-644566	chrXV	644332.0	644566.0	YOR164C	YOR165W	234.0
chrXV: 646896-647126	chrXV	646896.0	647126.0	YOR165W	YOR166C	230.0
chrXV: 648502-648804	chrXV	648502.0	648804.0	YOR166C	YOR167C	302.0
chrXV: 649007-649303	chrXV	649007.0	649303.0	YOR167C	YOR168W	296.0
chrXV: 651732-652010	chrXV	651732.0	652010.0	YOR168W	YOR171C	278.0
chrXV: 653884-654210	chrXV	653884.0	654210.0	YOR171C	YOR172W	326.0
chrXV: 656570-657264	chrXV	656570.0	657264.0	YOR172W	YOR173W	694.0
chrXV: 658325-658747	chrXV	658325.0	658747.0	YOR173W	YOR174W	422.0
chrXV: 659601-659815	chrXV	659601.0	659815.0	YOR174W	YOR175C	214.0
chrXV: 661674-662401	chrXV	661674.0	662401.0	YOR175C	YOR176W	727.0
chrXV: 663582-665785	chrXV	663582.0	665785.0	YOR176W	YOR177C	2203.0
chrXV: 667179-667860	chrXV	667179.0	667860.0	YOR177C	YOR178C	681.0
chrXV: 670241-671845	chrXV	670241.0	671845.0	YOR178C	YOR179C	1604.0
chrXV: 672411-674352	chrXV	672411.0	674352.0	YOR179C	YOR180C	1941.0
chrXV: 675167-675939	chrXV	675167.0	675939.0	YOR180C	YOR181W	772.0
chrXV: 677840-678191	chrXV	677840.0	678191.0	YOR181W	YOR182C	351.0
chrXV: 678793-679357	chrXV	678793.0	679357.0	YOR182C	YOR184W	564.0
chrXV: 680544-681444	chrXV	680544.0	681444.0	YOR184W	YOR185C	900.0
chrXV: 682106-684030	chrXV	682106.0	684030.0	YOR185C	YOR187W	1924.0
chrXV: 685343-685767	chrXV	685343.0	685767.0	YOR187W	YOR188W	424.0
chrXV: 689180-689624	chrXV	689180.0	689624.0	YOR188W	YOR189W	444.0
chrXV: 689974-690695	chrXV	689974.0	690695.0	YOR189W	YOR190W	721.0
chrXV: 692032-692475	chrXV	692032.0	692475.0	YOR190W	YOR191W	443.0
chrXV: 697334-698768	chrXV	697334.0	698768.0	YOR191W	YOR192C	1434.0
chrXV: 711576-711683	chrXV	711576.0	711683.0	YOR193W	YOR194C	107.0
chrXV: 712543-712866	chrXV	712543.0	712866.0	YOR194C	YOR195W	323.0
chrXV: 715331-715593	chrXV	715331.0	715593.0	YOR195W	YOR196C	262.0
chrXV: 716837-717086	chrXV	716837.0	717086.0	YOR196C	YOR197W	249.0
chrXV: 718384-718653	chrXV	718384.0	718653.0	YOR197W	YOR198C	269.0
chrXV: 720065-720470	chrXV	720065.0	720470.0	YOR198C	YOR201C	405.0
chrXV: 721708-721946	chrXV	721708.0	721946.0	YOR201C	YOR202W	238.0
chrXV: 722608-722911	chrXV	722608.0	722911.0	YOR202W	YOR204W	303.0
chrXV: 724725-725564	chrXV	724725.0	725564.0	YOR204W	YOR205C	839.0
chrXV: 727234-727512	chrXV	727234.0	727512.0	YOR205C	YOR206W	278.0
chrXV: 729644-730008	chrXV	729644.0	730008.0	YOR206W	YOR207C	364.0
chrXV: 733457-733925	chrXV	733457.0	733925.0	YOR207C	YOR208W	468.0
chrXV: 736177-736437	chrXV	736177.0	736437.0	YOR208W	YOR209C	260.0
chrXV: 737726-738320	chrXV	737726.0	738320.0	YOR209C	YOR210W	594.0
chrXV: 738532-738924	chrXV	738532.0	738924.0	YOR210W	YOR211C	392.0
chrXV: 741569-742910	chrXV	741569.0	742910.0	YOR211C	YOR212W	1341.0
chrXV: 744181-744535	chrXV	744181.0	744535.0	YOR212W	YOR213C	354.0
chrXV: 745281-746725	chrXV	745281.0	746725.0	YOR213C	YOR215C	1444.0
chrXV: 747282-747525	chrXV	747282.0	747525.0	YOR215C	YOR216C	243.0
chrXV: 748979-749301	chrXV	748979.0	749301.0	YOR216C	YOR217W	322.0
chrXV: 751886-752214	chrXV	751886.0	752214.0	YOR217W	YOR219C	328.0
chrXV: 755009-756476	chrXV	755009.0	756476.0	YOR219C	YOR221C	1467.0
chrXV: 757558-758330	chrXV	757558.0	758330.0	YOR221C	YOR222W	772.0
chrXV: 759253-760825	chrXV	759253.0	760825.0	YOR222W	YOR224C	1572.0
chrXV: 761265-761614	chrXV	761265.0	761614.0	YOR224C	YOR226C	349.0
chrXV: 762084-762825	chrXV	762084.0	762825.0	YOR226C	YOR227W	741.0
chrXV: 766565-766869	chrXV	766565.0	766869.0	YOR227W	YOR228C	304.0
chrXV: 767777-768409	chrXV	767777.0	768409.0	YOR228C	YOR229W	632.0
chrXV: 769812-770800	chrXV	769812.0	770800.0	YOR229W	YOR230W	988.0
chrXV: 772113-772601	chrXV	772113.0	772601.0	YOR230W	YOR231W	488.0
chrXV: 774127-774573	chrXV	774127.0	774573.0	YOR231W	YOR232W	446.0
chrXV: 775259-775846	chrXV	775259.0	775846.0	YOR232W	YOR233W	587.0
chrXV: 778248-778555	chrXV	778248.0	778555.0	YOR233W	YOR234C	307.0
chrXV: 779405-780906	chrXV	779405.0	780906.0	YOR234C	YOR236W	1501.0
chrXV: 781541-781994	chrXV	781541.0	781994.0	YOR236W	YOR237W	453.0
chrXV: 783298-784857	chrXV	783298.0	784857.0	YOR237W	YOR239W	1559.0
chrXV: 786744-786995	chrXV	786744.0	786995.0	YOR239W	YOR241W	251.0
chrXV: 788641-788742	chrXV	788641.0	788742.0	YOR241W	YOR242C	101.0
chrXV: 789857-790211	chrXV	789857.0	790211.0	YOR242C	YOR243C	354.0
chrXV: 792241-792531	chrXV	792241.0	792531.0	YOR243C	YOR244W	290.0
chrXV: 793868-794076	chrXV	793868.0	794076.0	YOR244W	YOR245C	208.0
chrXV: 795332-797676	chrXV	795332.0	797676.0	YOR245C	YOR247W	2344.0
chrXV: 798308-798674	chrXV	798308.0	798674.0	YOR247W	YOR249C	366.0
chrXV: 800731-800970	chrXV	800731.0	800970.0	YOR249C	YOR250C	239.0
chrXV: 802307-802550	chrXV	802307.0	802550.0	YOR250C	YOR251C	243.0
chrXV: 803464-803667	chrXV	803464.0	803667.0	YOR251C	YOR252W	203.0
chrXV: 804203-804377	chrXV	804203.0	804377.0	YOR252W	YOR253W	174.0
chrXV: 804907-805032	chrXV	804907.0	805032.0	YOR253W	YOR254C	125.0
chrXV: 807023-807271	chrXV	807023.0	807271.0	YOR254C	YOR255W	248.0
chrXV: 808107-808254	chrXV	808107.0	808254.0	YOR255W	YOR256C	147.0
chrXV: 810683-811008	chrXV	810683.0	811008.0	YOR256C	YOR257W	325.0
chrXV: 811493-811671	chrXV	811493.0	811671.0	YOR257W	YOR258W	178.0
chrXV: 812324-812395	chrXV	812324.0	812395.0	YOR258W	YOR259C	71.0
chrXV: 813708-813984	chrXV	813708.0	813984.0	YOR259C	YOR260W	276.0
chrXV: 815720-815915	chrXV	815720.0	815915.0	YOR260W	YOR261C	195.0
chrXV: 816931-817292	chrXV	816931.0	817292.0	YOR261C	YOR262W	361.0
chrXV: 818335-818866	chrXV	818335.0	818866.0	YOR262W	YOR264W	531.0
chrXV: 820158-820454	chrXV	820158.0	820454.0	YOR264W	YOR265W	296.0
chrXV: 820774-821023	chrXV	820774.0	821023.0	YOR265W	YOR266W	249.0
chrXV: 822294-822588	chrXV	822294.0	822588.0	YOR266W	YOR267C	294.0
chrXV: 824867-826385	chrXV	824867.0	826385.0	YOR267C	YOR269W	1518.0
chrXV: 827869-828052	chrXV	827869.0	828052.0	YOR269W	YOR270C	183.0
chrXV: 830574-832813	chrXV	830574.0	832813.0	YOR270C	YOR272W	2239.0
chrXV: 834195-834452	chrXV	834195.0	834452.0	YOR272W	YOR273C	257.0
chrXV: 836431-837674	chrXV	836431.0	837674.0	YOR273C	YOR274W	1243.0
chrXV: 838960-839084	chrXV	838960.0	839084.0	YOR274W	YOR275C	124.0
chrXV: 841069-841333	chrXV	841069.0	841333.0	YOR275C	YOR276W	264.0
chrXV: 841818-842817	chrXV	841818.0	842817.0	YOR276W	YOR278W	999.0
chrXV: 843644-843698	chrXV	843644.0	843698.0	YOR278W	YOR279C	54.0
chrXV: 844630-844992	chrXV	844630.0	844992.0	YOR279C	YOR280C	362.0
chrXV: 845792-846269	chrXV	845792.0	846269.0	YOR280C	YOR281C	477.0
chrXV: 847129-848478	chrXV	847129.0	848478.0	YOR281C	YOR284W	1349.0
chrXV: 849209-849635	chrXV	849209.0	849635.0	YOR284W	YOR285W	426.0
chrXV: 850054-850280	chrXV	850054.0	850280.0	YOR285W	YOR286W	226.0
chrXV: 850729-850937	chrXV	850729.0	850937.0	YOR286W	YOR287C	208.0
chrXV: 851839-852121	chrXV	851839.0	852121.0	YOR287C	YOR288C	282.0
chrXV: 853077-855147	chrXV	853077.0	855147.0	YOR288C	YOR290C	2070.0
chrXV: 860258-861175	chrXV	860258.0	861175.0	YOR290C	YOR291W	917.0
chrXV: 865593-867098	chrXV	865593.0	867098.0	YOR291W	YOR293W	1505.0
chrXV: 867852-868340	chrXV	867852.0	868340.0	YOR293W	YOR294W	488.0
chrXV: 868951-869208	chrXV	868951.0	869208.0	YOR294W	YOR295W	257.0
chrXV: 869894-874743	chrXV	869894.0	874743.0	YOR295W	YOR297C	4849.0
chrXV: 875321-875599	chrXV	875321.0	875599.0	YOR297C	YOR298W	278.0
chrXV: 877038-877230	chrXV	877038.0	877230.0	YOR298W	YOR298C-A	192.0
chrXV: 877685-878435	chrXV	877685.0	878435.0	YOR298C-A	YOR299W	750.0
chrXV: 880675-880965	chrXV	880675.0	880965.0	YOR299W	YOR301W	290.0
chrXV: 882272-882765	chrXV	882272.0	882765.0	YOR301W	YOR302W	493.0
chrXV: 882842-882899	chrXV	882842.0	882899.0	YOR302W	YOR303W	57.0
chrXV: 884134-884514	chrXV	884134.0	884514.0	YOR303W	YOR304W	380.0
chrXV: 887876-889022	chrXV	887876.0	889022.0	YOR304W	YOR305W	1146.0
chrXV: 889750-889867	chrXV	889750.0	889867.0	YOR305W	YOR306C	117.0
chrXV: 891432-892731	chrXV	891432.0	892731.0	YOR306C	YOR307C	1299.0
chrXV: 894092-894624	chrXV	894092.0	894624.0	YOR307C	YOR308C	532.0
chrXV: 896387-896825	chrXV	896387.0	896825.0	YOR308C	YOR310C	438.0
chrXV: 898360-899056	chrXV	898360.0	899056.0	YOR310C	YOR311C	696.0
chrXV: 899928-900250	chrXV	899928.0	900250.0	YOR311C	YOR312C	322.0
chrXV: 901194-901858	chrXV	901194.0	901858.0	YOR312C	YOR313C	664.0
chrXV: 902874-904760	chrXV	902874.0	904760.0	YOR313C	YOR315W	1886.0
chrXV: 905800-906236	chrXV	905800.0	906236.0	YOR315W	YOR316C	436.0
chrXV: 907555-909343	chrXV	907555.0	909343.0	YOR316C	YOR317W	1788.0
chrXV: 911445-912822	chrXV	911445.0	912822.0	YOR317W	YOR319W	1377.0
chrXV: 913463-913619	chrXV	913463.0	913619.0	YOR319W	YOR320C	156.0
chrXV: 915094-916030	chrXV	915094.0	916030.0	YOR320C	YOR321W	936.0
chrXV: 918291-918606	chrXV	918291.0	918606.0	YOR321W	YOR322C	315.0
chrXV: 921062-921535	chrXV	921062.0	921535.0	YOR322C	YOR323C	473.0
chrXV: 922905-923232	chrXV	922905.0	923232.0	YOR323C	YOR324C	327.0
chrXV: 925040-925721	chrXV	925040.0	925721.0	YOR324C	YOR326W	681.0
chrXV: 930445-930734	chrXV	930445.0	930734.0	YOR326W	YOR327C	289.0
chrXV: 931081-931803	chrXV	931081.0	931803.0	YOR327C	YOR328W	722.0
chrXV: 936497-936731	chrXV	936497.0	936731.0	YOR328W	YOR329C	234.0
chrXV: 939349-939621	chrXV	939349.0	939621.0	YOR329C	YOR330C	272.0
chrXV: 943385-943656	chrXV	943385.0	943656.0	YOR330C	YOR332W	271.0
chrXV: 944357-944596	chrXV	944357.0	944596.0	YOR332W	YOR334W	239.0
chrXV: 946008-946233	chrXV	946008.0	946233.0	YOR334W	YOR335C	225.0
chrXV: 949109-949773	chrXV	949109.0	949773.0	YOR335C	YOR336W	664.0
chrXV: 953870-954344	chrXV	953870.0	954344.0	YOR336W	YOR337W	474.0
chrXV: 956623-958362	chrXV	956623.0	958362.0	YOR337W	YOR339C	1739.0
chrXV: 958832-959202	chrXV	958832.0	959202.0	YOR339C	YOR340C	370.0
chrXV: 960182-960987	chrXV	960182.0	960987.0	YOR340C	YOR341W	805.0
chrXV: 978069-981828	chrXV	978069.0	981828.0	YOR344C	YOR346W	3759.0
chrXV: 984785-984942	chrXV	984785.0	984942.0	YOR346W	YOR347C	157.0
chrXV: 986462-986899	chrXV	986462.0	986899.0	YOR347C	YOR348C	437.0
chrXV: 988782-989789	chrXV	988782.0	989789.0	YOR348C	YOR349W	1007.0
chrXV: 992833-992864	chrXV	992833.0	992864.0	YOR349W	YOR350C	31.0
chrXV: 994855-995018	chrXV	994855.0	995018.0	YOR350C	YOR351C	163.0
chrXV: 996511-1000828	chrXV	996511.0	1000828.0	YOR351C	YOR353C	4317.0
chrXV: 998453-1001147	chrXV	998453.0	1001147.0	YOR353C	YOR354C	2694.0
chrXV: 1003225-1005137	chrXV	1003225.0	1005137.0	YOR354C	YOR355W	1912.0
chrXV: 1006705-1007221	chrXV	1006705.0	1007221.0	YOR355W	YOR356W	516.0
chrXV: 1009116-1009224	chrXV	1009116.0	1009224.0	YOR356W	YOR357C	108.0
chrXV: 1009712-1010161	chrXV	1009712.0	1010161.0	YOR357C	YOR358W	449.0
chrXV: 1010889-1011189	chrXV	1010889.0	1011189.0	YOR358W	YOR359W	300.0
chrXV: 1012760-1013241	chrXV	1012760.0	1013241.0	YOR359W	YOR360C	481.0
chrXV: 1014821-1015361	chrXV	1014821.0	1015361.0	YOR360C	YOR361C	540.0
chrXV: 1017652-1017880	chrXV	1017652.0	1017880.0	YOR361C	YOR362C	228.0
chrXV: 1018746-1020222	chrXV	1018746.0	1020222.0	YOR362C	YOR363C	1476.0
chrXV: 1023212-1026007	chrXV	1023212.0	1026007.0	YOR363C	YOR367W	2795.0
chrXV: 1026609-1026843	chrXV	1026609.0	1026843.0	YOR367W	YOR368W	234.0
chrXV: 1028048-1028194	chrXV	1028048.0	1028194.0	YOR368W	YOR369C	146.0
chrXV: 1028625-1029183	chrXV	1028625.0	1029183.0	YOR369C	YOR370C	558.0
chrXV: 1030994-1031489	chrXV	1030994.0	1031489.0	YOR370C	YOR371C	495.0
chrXV: 1034182-1034807	chrXV	1034182.0	1034807.0	YOR371C	YOR372C	625.0
chrXV: 1036471-1036834	chrXV	1036471.0	1036834.0	YOR372C	YOR373W	363.0
chrXV: 1039389-1039840	chrXV	1039389.0	1039840.0	YOR373W	YOR374W	451.0
chrXV: 1041399-1041678	chrXV	1041399.0	1041678.0	YOR374W	YOR375C	279.0
chrXV: 1043042-1046226	chrXV	1043042.0	1046226.0	YOR375C	YOR377W	3184.0
chrXV: 1047803-1051290	chrXV	1047803.0	1051290.0	YOR377W	YOR380W	3487.0
chrXV: 1052930-1055545	chrXV	1052930.0	1055545.0	YOR380W	YOR381W	2615.0
chrXV: 1057680-1059531	chrXV	1057680.0	1059531.0	YOR381W	YOR382W	1851.0
chrXV: 1059992-1060441	chrXV	1059992.0	1060441.0	YOR382W	YOR383C	449.0
chrXV: 1061055-1061564	chrXV	1061055.0	1061564.0	YOR383C	YOR384W	509.0
chrXV: 1063648-1066839	chrXV	1063648.0	1066839.0	YOR384W	YOR386W	3191.0
chrXV: 1068536-1071793	chrXV	1068536.0	1071793.0	YOR386W	YOR388C	3257.0
chrXV: 1079258-1080276	chrXV	1079258.0	1080276.0	YOR391C	YOR393W	1018.0
chrXV: 1081589-1082718	chrXV	1081589.0	1082718.0	YOR393W	YOR394W	1129.0
chrXVI: 6007-7933	chrXVI	6007.0	7933.0	YPL283C	YPL282C	1926.0
chrXVI: 8427-10870	chrXVI	8427.0	10870.0	YPL282C	YPL281C	2443.0
chrXVI: 24701-25087	chrXVI	24701.0	25087.0	YPL274W	YPL273W	386.0
chrXVI: 26064-30079	chrXVI	26064.0	30079.0	YPL273W	YPL271W	4015.0
chrXVI: 30267-30482	chrXVI	30267.0	30482.0	YPL271W	YPL270W	215.0
chrXVI: 32803-33013	chrXVI	32803.0	33013.0	YPL270W	YPL269W	210.0
chrXVI: 34947-35236	chrXVI	34947.0	35236.0	YPL269W	YPL268W	289.0
chrXVI: 37845-38169	chrXVI	37845.0	38169.0	YPL268W	YPL267W	324.0
chrXVI: 38798-39121	chrXVI	38798.0	39121.0	YPL267W	YPL266W	323.0
chrXVI: 40077-41043	chrXVI	40077.0	41043.0	YPL266W	YPL265W	966.0
chrXVI: 42869-44551	chrXVI	42869.0	44551.0	YPL265W	YPL263C	1682.0
chrXVI: 46506-47336	chrXVI	46506.0	47336.0	YPL263C	YPL262W	830.0
chrXVI: 48802-51244	chrXVI	48802.0	51244.0	YPL262W	YPL259C	2442.0
chrXVI: 52671-53498	chrXVI	52671.0	53498.0	YPL259C	YPL258C	827.0
chrXVI: 66614-67725	chrXVI	66614.0	67725.0	YPL256C	YPL255W	1111.0
chrXVI: 68882-69485	chrXVI	68882.0	69485.0	YPL255W	YPL254W	603.0
chrXVI: 70951-71063	chrXVI	70951.0	71063.0	YPL254W	YPL253C	112.0
chrXVI: 73006-73363	chrXVI	73006.0	73363.0	YPL253C	YPL252C	357.0
chrXVI: 73881-74309	chrXVI	73881.0	74309.0	YPL252C	YPL250C	428.0
chrXVI: 74719-75699	chrXVI	74719.0	75699.0	YPL250C	YPL249C-A	980.0
chrXVI: 76239-76669	chrXVI	76239.0	76669.0	YPL249C-A	YPL249C	430.0
chrXVI: 79353-79711	chrXVI	79353.0	79711.0	YPL249C	YPL248C	358.0
chrXVI: 82356-84509	chrXVI	82356.0	84509.0	YPL248C	YPL246C	2153.0
chrXVI: 85297-87014	chrXVI	85297.0	87014.0	YPL246C	YPL244C	1717.0
chrXVI: 88033-88517	chrXVI	88033.0	88517.0	YPL244C	YPL243W	484.0
chrXVI: 90316-90622	chrXVI	90316.0	90622.0	YPL243W	YPL242C	306.0
chrXVI: 95109-95372	chrXVI	95109.0	95372.0	YPL242C	YPL241C	263.0
chrXVI: 96258-96496	chrXVI	96258.0	96496.0	YPL241C	YPL240C	238.0
chrXVI: 98625-100086	chrXVI	98625.0	100086.0	YPL240C	YPL239W	1461.0
chrXVI: 99484-100496	chrXVI	99484.0	100496.0	YPL239W	YPL237W	1012.0
chrXVI: 101353-103232	chrXVI	101353.0	103232.0	YPL237W	YPL235W	1879.0
chrXVI: 104647-104946	chrXVI	104647.0	104946.0	YPL235W	YPL234C	299.0
chrXVI: 105440-106172	chrXVI	105440.0	106172.0	YPL234C	YPL233W	732.0
chrXVI: 106822-107275	chrXVI	106822.0	107275.0	YPL233W	YPL232W	453.0
chrXVI: 108147-108652	chrXVI	108147.0	108652.0	YPL232W	YPL231W	505.0
chrXVI: 114315-115312	chrXVI	114315.0	115312.0	YPL231W	YPL230W	997.0
chrXVI: 116487-118382	chrXVI	116487.0	118382.0	YPL230W	YPL228W	1895.0
chrXVI: 120031-120163	chrXVI	120031.0	120163.0	YPL228W	YPL227C	132.0
chrXVI: 121167-121767	chrXVI	121167.0	121767.0	YPL227C	YPL226W	600.0
chrXVI: 125357-126006	chrXVI	125357.0	126006.0	YPL226W	YPL225W	649.0
chrXVI: 126446-126634	chrXVI	126446.0	126634.0	YPL225W	YPL224C	188.0
chrXVI: 128088-128632	chrXVI	128088.0	128632.0	YPL224C	YPL223C	544.0
chrXVI: 129138-133043	chrXVI	129138.0	133043.0	YPL223C	YPL221W	3905.0
chrXVI: 135424-135790	chrXVI	135424.0	135790.0	YPL221W	YPL220W	366.0
chrXVI: 136443-136750	chrXVI	136443.0	136750.0	YPL220W	YPL219W	307.0
chrXVI: 138228-138698	chrXVI	138228.0	138698.0	YPL219W	YPL218W	470.0
chrXVI: 139409-139620	chrXVI	139409.0	139620.0	YPL218W	YPL217C	211.0
chrXVI: 143171-147416	chrXVI	143171.0	147416.0	YPL217C	YPL215W	4245.0
chrXVI: 148423-148569	chrXVI	148423.0	148569.0	YPL215W	YPL214C	146.0
chrXVI: 150191-150614	chrXVI	150191.0	150614.0	YPL214C	YPL213W	423.0
chrXVI: 151330-151515	chrXVI	151330.0	151515.0	YPL213W	YPL212C	185.0
chrXVI: 154040-154290	chrXVI	154040.0	154290.0	YPL211W	YPL210C	250.0
chrXVI: 156212-156490	chrXVI	156212.0	156490.0	YPL210C	YPL209C	278.0
chrXVI: 157593-157842	chrXVI	157593.0	157842.0	YPL209C	YPL208W	249.0
chrXVI: 159593-159909	chrXVI	159593.0	159909.0	YPL208W	YPL207W	316.0
chrXVI: 162341-162632	chrXVI	162341.0	162632.0	YPL207W	YPL206C	291.0
chrXVI: 163597-164276	chrXVI	163597.0	164276.0	YPL206C	YPL204W	679.0
chrXVI: 165760-166256	chrXVI	165760.0	166256.0	YPL204W	YPL203W	496.0
chrXVI: 167398-168088	chrXVI	167398.0	168088.0	YPL203W	YPL202C	690.0
chrXVI: 169338-169770	chrXVI	169338.0	169770.0	YPL202C	YPL201C	432.0
chrXVI: 171155-171484	chrXVI	171155.0	171484.0	YPL201C	YPL200W	329.0
chrXVI: 171954-173152	chrXVI	171954.0	173152.0	YPL200W	YPL198W	1198.0
chrXVI: 174702-175043	chrXVI	174702.0	175043.0	YPL198W	YPL196W	341.0
chrXVI: 175864-176223	chrXVI	175864.0	176223.0	YPL196W	YPL195W	359.0
chrXVI: 179021-179277	chrXVI	179021.0	179277.0	YPL195W	YPL194W	256.0
chrXVI: 181115-181403	chrXVI	181115.0	181403.0	YPL194W	YPL193W	288.0
chrXVI: 182548-182655	chrXVI	182548.0	182655.0	YPL193W	YPL192C	107.0
chrXVI: 183056-185317	chrXVI	183056.0	185317.0	YPL192C	YPL190C	2261.0
chrXVI: 187725-188307	chrXVI	187725.0	188307.0	YPL190C	YPL189C-A	582.0
chrXVI: 188513-189154	chrXVI	188513.0	189154.0	YPL189C-A	YPL189W	641.0
chrXVI: 190983-191406	chrXVI	190983.0	191406.0	YPL189W	YPL188W	423.0
chrXVI: 192650-193648	chrXVI	192650.0	193648.0	YPL188W	YPL187W	998.0
chrXVI: 194145-194512	chrXVI	194145.0	194512.0	YPL187W	YPL186C	367.0
chrXVI: 195426-195950	chrXVI	195426.0	195950.0	YPL186C	YPL184C	524.0
chrXVI: 197788-199095	chrXVI	197788.0	199095.0	YPL184C	YPL183W-A	1307.0
chrXVI: 199376-199495	chrXVI	199376.0	199495.0	YPL183W-A	YPL183C	119.0
chrXVI: 202536-203421	chrXVI	202536.0	203421.0	YPL183C	YPL181W	885.0
chrXVI: 204941-205248	chrXVI	204941.0	205248.0	YPL181W	YPL180W	307.0
chrXVI: 207647-208157	chrXVI	207647.0	208157.0	YPL180W	YPL179W	510.0
chrXVI: 209806-212158	chrXVI	209806.0	212158.0	YPL179W	YPL178W	2352.0
chrXVI: 212784-213042	chrXVI	212784.0	213042.0	YPL178W	YPL177C	258.0
chrXVI: 213962-216012	chrXVI	213962.0	216012.0	YPL177C	YPL176C	2050.0
chrXVI: 218363-218630	chrXVI	218363.0	218630.0	YPL176C	YPL175W	267.0
chrXVI: 220088-220167	chrXVI	220088.0	220167.0	YPL175W	YPL174C	79.0
chrXVI: 222773-223143	chrXVI	222773.0	223143.0	YPL174C	YPL173W	370.0
chrXVI: 224036-224353	chrXVI	224036.0	224353.0	YPL173W	YPL172C	317.0
chrXVI: 225741-226169	chrXVI	225741.0	226169.0	YPL172C	YPL171C	428.0
chrXVI: 227371-228314	chrXVI	227371.0	228314.0	YPL171C	YPL170W	943.0
chrXVI: 228772-229039	chrXVI	228772.0	229039.0	YPL170W	YPL169C	267.0
chrXVI: 230838-232593	chrXVI	230838.0	232593.0	YPL169C	YPL167C	1755.0
chrXVI: 237107-237338	chrXVI	237107.0	237338.0	YPL167C	YPL166W	231.0
chrXVI: 239077-239350	chrXVI	239077.0	239350.0	YPL165C	YPL164C	273.0
chrXVI: 241497-241918	chrXVI	241497.0	241918.0	YPL164C	YPL163C	421.0
chrXVI: 242700-244319	chrXVI	242700.0	244319.0	YPL163C	YPL161C	1619.0
chrXVI: 246220-246990	chrXVI	246220.0	246990.0	YPL161C	YPL160W	770.0
chrXVI: 250262-250907	chrXVI	250262.0	250907.0	YPL160W	YPL159C	645.0
chrXVI: 251668-252034	chrXVI	251668.0	252034.0	YPL159C	YPL158C	366.0
chrXVI: 254310-254814	chrXVI	254310.0	254814.0	YPL158C	YPL157W	504.0
